x	y	label	key	clickSelects	showSelected1	group
1.53	73.7146341463415	Portugal	Portugal	Portugal	Portugal	154
1.48	74.2658536585366	Portugal	Portugal	Portugal	Portugal	154
1.43	73.9658536585366	Portugal	Portugal	Portugal	Portugal	154
1.42	74.0146341463415	Portugal	Portugal	Portugal	Portugal	154
1.48	74.3121951219512	Portugal	Portugal	Portugal	Portugal	154
1.53	74.5121951219512	Portugal	Portugal	Portugal	Portugal	154
1.44	74.9146341463415	Portugal	Portugal	Portugal	Portugal	154
1.38	75.3121951219512	Portugal	Portugal	Portugal	Portugal	154
1.43	75.2609756097561	Portugal	Portugal	Portugal	Portugal	154
1.46	75.4121951219512	Portugal	Portugal	Portugal	Portugal	154
1.48	75.7121951219512	Portugal	Portugal	Portugal	Portugal	154
1.5	75.9634146341463	Portugal	Portugal	Portugal	Portugal	154
1.55	76.3146341463415	Portugal	Portugal	Portugal	Portugal	154
1.45	76.8146341463415	Portugal	Portugal	Portugal	Portugal	154
1.47	77.0658536585366	Portugal	Portugal	Portugal	Portugal	154
1.44	77.219512195122	Portugal	Portugal	Portugal	Portugal	154
1.4	77.6707317073171	Portugal	Portugal	Portugal	Portugal	154
1.4	78.0707317073171	Portugal	Portugal	Portugal	Portugal	154
1.36	78.419512195122	Portugal	Portugal	Portugal	Portugal	154
1.33	78.3219512195122	Portugal	Portugal	Portugal	Portugal	154
1.37	78.5243902439025	Portugal	Portugal	Portugal	Portugal	154
1.32	78.7268292682927	Portugal	Portugal	Portugal	Portugal	154
1.36	79.0268292682927	Portugal	Portugal	Portugal	Portugal	154
1.35	80.7219512195122	Portugal	Portugal	Portugal	Portugal	154
2.7572	69.0692682926829	Palau	Palau	Palau	Palau	147
2.8605	71.8446341463415	Palau	Palau	Palau	Palau	147
1.535	70.4936585365854	Palau	Palau	Palau	Palau	147
6.5	63.6422195121951	Paraguay	Paraguay	Paraguay	Paraguay	150
6.489	63.8663414634146	Paraguay	Paraguay	Paraguay	Paraguay	150
6.472	64.0785365853659	Paraguay	Paraguay	Paraguay	Paraguay	150
6.447	64.2727804878049	Paraguay	Paraguay	Paraguay	Paraguay	150
6.41	64.4470487804878	Paraguay	Paraguay	Paraguay	Paraguay	150
6.356	64.6032682926829	Paraguay	Paraguay	Paraguay	Paraguay	150
6.276	64.7502926829268	Paraguay	Paraguay	Paraguay	Paraguay	150
6.17	64.8986097560976	Paraguay	Paraguay	Paraguay	Paraguay	150
6.041	65.0556585365854	Paraguay	Paraguay	Paraguay	Paraguay	150
5.894	65.2214634146342	Paraguay	Paraguay	Paraguay	Paraguay	150
5.739	65.3941219512195	Paraguay	Paraguay	Paraguay	Paraguay	150
5.589	65.5677317073171	Paraguay	Paraguay	Paraguay	Paraguay	150
5.456	65.7349024390244	Paraguay	Paraguay	Paraguay	Paraguay	150
5.347	65.8907317073171	Paraguay	Paraguay	Paraguay	Paraguay	150
5.267	66.0327804878049	Paraguay	Paraguay	Paraguay	Paraguay	150
5.217	66.162512195122	Paraguay	Paraguay	Paraguay	Paraguay	150
5.196	66.2814146341463	Paraguay	Paraguay	Paraguay	Paraguay	150
5.195	66.3939024390244	Paraguay	Paraguay	Paraguay	Paraguay	150
5.203	66.5048780487805	Paraguay	Paraguay	Paraguay	Paraguay	150
5.214	66.6158292682927	Paraguay	Paraguay	Paraguay	Paraguay	150
5.219	66.7257317073171	Paraguay	Paraguay	Paraguay	Paraguay	150
5.213	66.8340731707317	Paraguay	Paraguay	Paraguay	Paraguay	150
5.191	66.9393902439025	Paraguay	Paraguay	Paraguay	Paraguay	150
5.151	67.0421951219512	Paraguay	Paraguay	Paraguay	Paraguay	150
5.094	67.1454634146342	Paraguay	Paraguay	Paraguay	Paraguay	150
5.02	67.252243902439	Paraguay	Paraguay	Paraguay	Paraguay	150
4.931	67.3690487804878	Paraguay	Paraguay	Paraguay	Paraguay	150
4.835	67.4988780487805	Paraguay	Paraguay	Paraguay	Paraguay	150
4.736	67.642756097561	Paraguay	Paraguay	Paraguay	Paraguay	150
4.637	67.8011707317073	Paraguay	Paraguay	Paraguay	Paraguay	150
4.541	67.9726097560976	Paraguay	Paraguay	Paraguay	Paraguay	150
4.448	68.1505365853659	Paraguay	Paraguay	Paraguay	Paraguay	150
4.356	68.3314634146341	Paraguay	Paraguay	Paraguay	Paraguay	150
4.266	68.5123658536586	Paraguay	Paraguay	Paraguay	Paraguay	150
4.177	68.693756097561	Paraguay	Paraguay	Paraguay	Paraguay	150
4.09	68.8802195121951	Paraguay	Paraguay	Paraguay	Paraguay	150
4.005	69.0798048780488	Paraguay	Paraguay	Paraguay	Paraguay	150
3.921	69.2955609756098	Paraguay	Paraguay	Paraguay	Paraguay	150
3.839	69.5309756097561	Paraguay	Paraguay	Paraguay	Paraguay	150
3.758	69.7825365853659	Paraguay	Paraguay	Paraguay	Paraguay	150
3.677	70.0451951219512	Paraguay	Paraguay	Paraguay	Paraguay	150
3.595	70.3093414634146	Paraguay	Paraguay	Paraguay	Paraguay	150
3.513	70.5663902439024	Paraguay	Paraguay	Paraguay	Paraguay	150
3.43	70.8098048780488	Paraguay	Paraguay	Paraguay	Paraguay	150
3.348	71.0385609756098	Paraguay	Paraguay	Paraguay	Paraguay	150
3.268	71.2526585365854	Paraguay	Paraguay	Paraguay	Paraguay	150
3.192	71.4571707317073	Paraguay	Paraguay	Paraguay	Paraguay	150
3.122	71.6586585365854	Paraguay	Paraguay	Paraguay	Paraguay	150
3.059	71.8617073170732	Paraguay	Paraguay	Paraguay	Paraguay	150
3.004	72.0683170731707	Paraguay	Paraguay	Paraguay	Paraguay	150
2.954	72.277	Paraguay	Paraguay	Paraguay	Paraguay	150
2.911	72.4847073170732	Paraguay	Paraguay	Paraguay	Paraguay	150
6.971	59.7569024390244	Qatar	Qatar	Qatar	Qatar	156
6.973	60.4215365853659	Qatar	Qatar	Qatar	Qatar	156
6.977	61.0786585365854	Qatar	Qatar	Qatar	Qatar	156
6.981	61.7257804878049	Qatar	Qatar	Qatar	Qatar	156
6.985	62.3633902439024	Qatar	Qatar	Qatar	Qatar	156
6.987	62.9949756097561	Qatar	Qatar	Qatar	Qatar	156
6.987	63.6235609756098	Qatar	Qatar	Qatar	Qatar	156
6.983	64.2536341463415	Qatar	Qatar	Qatar	Qatar	156
6.973	64.8857317073171	Qatar	Qatar	Qatar	Qatar	156
6.952	65.5183414634146	Qatar	Qatar	Qatar	Qatar	156
6.918	66.1484390243902	Qatar	Qatar	Qatar	Qatar	156
6.866	66.7710487804878	Qatar	Qatar	Qatar	Qatar	156
6.794	67.3811219512195	Qatar	Qatar	Qatar	Qatar	156
6.703	67.9721707317073	Qatar	Qatar	Qatar	Qatar	156
6.595	68.5381707317073	Qatar	Qatar	Qatar	Qatar	156
6.473	69.0741463414634	Qatar	Qatar	Qatar	Qatar	156
6.343	69.5755609756098	Qatar	Qatar	Qatar	Qatar	156
6.208	70.0424390243902	Qatar	Qatar	Qatar	Qatar	156
6.074	70.4762926829268	Qatar	Qatar	Qatar	Qatar	156
5.94	70.8780975609756	Qatar	Qatar	Qatar	Qatar	156
5.804	71.2498780487805	Qatar	Qatar	Qatar	Qatar	156
5.659	71.5961463414634	Qatar	Qatar	Qatar	Qatar	156
5.502	71.9208780487805	Qatar	Qatar	Qatar	Qatar	156
5.33	72.2290975609756	Qatar	Qatar	Qatar	Qatar	156
5.148	72.5258048780488	Qatar	Qatar	Qatar	Qatar	156
4.962	72.813	Qatar	Qatar	Qatar	Qatar	156
4.782	73.0916829268293	Qatar	Qatar	Qatar	Qatar	156
4.617	73.3628536585366	Qatar	Qatar	Qatar	Qatar	156
4.471	73.624512195122	Qatar	Qatar	Qatar	Qatar	156
4.345	73.8801463414634	Qatar	Qatar	Qatar	Qatar	156
4.234	74.1287804878049	Qatar	Qatar	Qatar	Qatar	156
4.129	74.3713902439025	Qatar	Qatar	Qatar	Qatar	156
4.02	74.6084878048781	Qatar	Qatar	Qatar	Qatar	156
3.902	74.8385853658537	Qatar	Qatar	Qatar	Qatar	156
3.774	75.0631463414634	Qatar	Qatar	Qatar	Qatar	156
3.642	75.2827317073171	Qatar	Qatar	Qatar	Qatar	156
3.514	75.4958048780488	Qatar	Qatar	Qatar	Qatar	156
3.398	75.7043902439025	Qatar	Qatar	Qatar	Qatar	156
3.3	75.9079756097561	Qatar	Qatar	Qatar	Qatar	156
3.219	76.1070731707317	Qatar	Qatar	Qatar	Qatar	156
3.149	76.3031951219512	Qatar	Qatar	Qatar	Qatar	156
3.08	76.4963902439024	Qatar	Qatar	Qatar	Qatar	156
3.004	76.6876341463415	Qatar	Qatar	Qatar	Qatar	156
2.914	76.8763902439025	Qatar	Qatar	Qatar	Qatar	156
2.811	77.0636097560976	Qatar	Qatar	Qatar	Qatar	156
2.7	77.2476829268293	Qatar	Qatar	Qatar	Qatar	156
2.587	77.4284878048781	Qatar	Qatar	Qatar	Qatar	156
2.483	77.6044390243902	Qatar	Qatar	Qatar	Qatar	156
2.395	77.774512195122	Qatar	Qatar	Qatar	Qatar	156
2.324	77.9391951219512	Qatar	Qatar	Qatar	Qatar	156
2.271	78.0975853658537	Qatar	Qatar	Qatar	Qatar	156
2.232	78.2492195121951	Qatar	Qatar	Qatar	Qatar	156
2.34	65.7178780487805	Romania	Romania	Romania	Romania	157
2.173	66.2206341463415	Romania	Romania	Romania	Romania	157
2.04	66.6350487804878	Romania	Romania	Romania	Romania	157
2.008	66.9541219512195	Romania	Romania	Romania	Romania	157
1.963	67.1839024390244	Romania	Romania	Romania	Romania	157
1.907	67.3455609756098	Romania	Romania	Romania	Romania	157
1.9	67.4728048780488	Romania	Romania	Romania	Romania	157
3.66	67.6018048780488	Romania	Romania	Romania	Romania	157
3.63	67.7581707317073	Romania	Romania	Romania	Romania	157
3.19	67.9524390243903	Romania	Romania	Romania	Romania	157
2.886	68.1825853658537	Romania	Romania	Romania	Romania	157
2.67	68.5041463414634	Romania	Romania	Romania	Romania	157
2.548	68.470243902439	Romania	Romania	Romania	Romania	157
2.439	69.0056097560976	Romania	Romania	Romania	Romania	157
2.71	69.499756097561	Romania	Romania	Romania	Romania	157
2.6	69.6139024390244	Romania	Romania	Romania	Romania	157
2.55	69.6987804878049	Romania	Romania	Romania	Romania	157
2.57	69.7419512195122	Romania	Romania	Romania	Romania	157
2.52	69.4804878048781	Romania	Romania	Romania	Romania	157
2.48	69.1531707317073	Romania	Romania	Romania	Romania	157
2.43	69.0909756097561	Romania	Romania	Romania	Romania	157
2.36	69.3682926829268	Romania	Romania	Romania	Romania	157
2.166	69.5317073170732	Romania	Romania	Romania	Romania	157
2.06	69.7263414634147	Romania	Romania	Romania	Romania	157
2.26	69.6587804878049	Romania	Romania	Romania	Romania	157
2.31	69.7068292682927	Romania	Romania	Romania	Romania	157
2.386	69.4963414634146	Romania	Romania	Romania	Romania	157
2.313	69.2268292682927	Romania	Romania	Romania	Romania	157
2.306	69.3880487804878	Romania	Romania	Romania	Romania	157
2.2	69.5307317073171	Romania	Romania	Romania	Romania	157
1.84	69.7412195121951	Romania	Romania	Romania	Romania	157
1.57	69.7843902439024	Romania	Romania	Romania	Romania	157
1.52	69.7843902439024	Romania	Romania	Romania	Romania	157
1.44	69.5634146341464	Romania	Romania	Romania	Romania	157
1.41	69.509756097561	Romania	Romania	Romania	Romania	157
1.343	69.4560975609756	Romania	Romania	Romania	Romania	157
1.3	69.1048780487805	Romania	Romania	Romania	Romania	157
1.32	69.0048780487805	Romania	Romania	Romania	Romania	157
1.32	69.8073170731708	Romania	Romania	Romania	Romania	157
1.3	70.5121951219512	Romania	Romania	Romania	Romania	157
1.31	71.1634146341463	Romania	Romania	Romania	Romania	157
1.27	71.1609756097561	Romania	Romania	Romania	Romania	157
1.25	71.009756097561	Romania	Romania	Romania	Romania	157
1.27	71.309756097561	Romania	Romania	Romania	Romania	157
1.29	71.5942756097561	Romania	Romania	Romania	Romania	157
1.32	71.8788951219512	Romania	Romania	Romania	Romania	157
1.32	72.1634146341463	Romania	Romania	Romania	Romania	157
1.3	72.5658536585366	Romania	Romania	Romania	Romania	157
1.35	72.5658536585366	Romania	Romania	Romania	Romania	157
1.38	73.309756097561	Romania	Romania	Romania	Romania	157
1.33	73.4585365853659	Romania	Romania	Romania	Romania	157
1.25	74.5121951219512	Romania	Romania	Romania	Romania	157
1.8	71.4878048780488	Serbia	Serbia	Serbia	Serbia	165
1.6	72.0390243902439	Serbia	Serbia	Serbia	Serbia	165
1.48	72.1365853658537	Serbia	Serbia	Serbia	Serbia	165
1.58	72.1853658536586	Serbia	Serbia	Serbia	Serbia	165
1.57	72.2853658536585	Serbia	Serbia	Serbia	Serbia	165
1.59	72.4365853658537	Serbia	Serbia	Serbia	Serbia	165
1.57	72.5829268292683	Serbia	Serbia	Serbia	Serbia	165
1.45	72.6341463414634	Serbia	Serbia	Serbia	Serbia	165
1.43	73.1551219512195	Serbia	Serbia	Serbia	Serbia	165
1.38	73.3829268292683	Serbia	Serbia	Serbia	Serbia	165
1.4	73.6365853658537	Serbia	Serbia	Serbia	Serbia	165
1.44	73.6853658536586	Serbia	Serbia	Serbia	Serbia	165
1.4	73.9365853658537	Serbia	Serbia	Serbia	Serbia	165
1.36	74.5853658536585	Serbia	Serbia	Serbia	Serbia	165
2.52	67.4099268292683	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.45	67.8127073170732	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.36	68.141512195122	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.27	68.3854634146342	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.18	68.5416097560976	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.13	68.6180243902439	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.1	68.6316585365854	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.04	68.6064634146342	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.99	68.5628780487805	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.97	68.5098536585366	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.99	68.1336585365854	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.03	68.3765853658537	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.04	68.3085365853659	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.01	68.2946341463415	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2	68.320243902439	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.98	67.7239024390244	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.97	67.4875609756098	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.95	67.3763414634146	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.92	67.3909756097561	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.9	67.1143902439024	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.89	67.0339024390244	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.91	67.2639024390244	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.04	67.8060975609756	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.11	67.6526829268293	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.06	67.2026829268293	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.05	67.8568292682927	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.15	69.389756097561	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.22	69.44	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.12	69.4643902439024	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
2.01	69.1717073170732	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.89	68.9024390243902	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.732	68.4743902439024	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.552	66.8731707317073	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.385	64.9358536585366	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.4	64.4670731707317	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.34	65.2212195121951	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.277	66.1941463414634	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.23	66.9507317073171	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.24	66.7839024390244	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.17	66.0436585365854	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.21	65.3414634146341	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.25	65.4878048780488	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.3	65.0853658536585	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.31	65.0075609756098	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.33	65.4212195121951	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.29	65.47	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.3	66.6431707317073	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.41	67.4975609756098	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.49	67.8487804878049	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.54	68.6048780487805	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.54	68.8048780487805	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
1.54	69.0048780487805	Russian Federation	Russian Federation	Russian Federation	Russian Federation	158
8.165	42.2249024390244	Rwanda	Rwanda	Rwanda	Rwanda	159
8.161	42.5193658536585	Rwanda	Rwanda	Rwanda	Rwanda	159
8.153	42.8038048780488	Rwanda	Rwanda	Rwanda	Rwanda	159
8.142	43.075243902439	Rwanda	Rwanda	Rwanda	Rwanda	159
8.129	43.3286585365854	Rwanda	Rwanda	Rwanda	Rwanda	159
8.118	43.5580731707317	Rwanda	Rwanda	Rwanda	Rwanda	159
8.111	43.7564634146341	Rwanda	Rwanda	Rwanda	Rwanda	159
8.11	43.9233658536585	Rwanda	Rwanda	Rwanda	Rwanda	159
8.115	44.0632926829268	Rwanda	Rwanda	Rwanda	Rwanda	159
8.126	44.182756097561	Rwanda	Rwanda	Rwanda	Rwanda	159
8.143	44.2832926829268	Rwanda	Rwanda	Rwanda	Rwanda	159
8.163	44.3679024390244	Rwanda	Rwanda	Rwanda	Rwanda	159
8.183	44.4476341463415	Rwanda	Rwanda	Rwanda	Rwanda	159
8.203	44.5419268292683	Rwanda	Rwanda	Rwanda	Rwanda	159
8.219	44.6718048780488	Rwanda	Rwanda	Rwanda	Rwanda	159
8.234	44.8971951219512	Rwanda	Rwanda	Rwanda	Rwanda	159
8.248	45.2865609756098	Rwanda	Rwanda	Rwanda	Rwanda	159
8.262	45.8508536585366	Rwanda	Rwanda	Rwanda	Rwanda	159
8.275	46.5635609756098	Rwanda	Rwanda	Rwanda	Rwanda	159
8.286	47.3656585365854	Rwanda	Rwanda	Rwanda	Rwanda	159
8.292	48.2001463414634	Rwanda	Rwanda	Rwanda	Rwanda	159
8.293	49.0020975609756	Rwanda	Rwanda	Rwanda	Rwanda	159
8.284	49.6565365853659	Rwanda	Rwanda	Rwanda	Rwanda	159
8.26	50.0319756097561	Rwanda	Rwanda	Rwanda	Rwanda	159
8.216	50.0053902439024	Rwanda	Rwanda	Rwanda	Rwanda	159
8.136	49.2796585365854	Rwanda	Rwanda	Rwanda	Rwanda	159
8.007	47.5376097560976	Rwanda	Rwanda	Rwanda	Rwanda	159
7.825	44.7661951219512	Rwanda	Rwanda	Rwanda	Rwanda	159
7.594	41.1419756097561	Rwanda	Rwanda	Rwanda	Rwanda	159
7.326	36.9656097560976	Rwanda	Rwanda	Rwanda	Rwanda	159
7.04	32.8269756097561	Rwanda	Rwanda	Rwanda	Rwanda	159
6.763	29.4400487804878	Rwanda	Rwanda	Rwanda	Rwanda	159
6.516	27.3345853658537	Rwanda	Rwanda	Rwanda	Rwanda	159
6.316	26.8187073170732	Rwanda	Rwanda	Rwanda	Rwanda	159
6.167	27.9363414634146	Rwanda	Rwanda	Rwanda	Rwanda	159
6.068	30.4731707317073	Rwanda	Rwanda	Rwanda	Rwanda	159
6.005	33.9758048780488	Rwanda	Rwanda	Rwanda	Rwanda	159
5.958	37.7641951219512	Rwanda	Rwanda	Rwanda	Rwanda	159
5.909	41.2739268292683	Rwanda	Rwanda	Rwanda	Rwanda	159
5.852	44.2348048780488	Rwanda	Rwanda	Rwanda	Rwanda	159
5.786	46.5102195121951	Rwanda	Rwanda	Rwanda	Rwanda	159
